record_id,product_key,model_code,category,brand_tier,site,collected_at,condition,views,title_len,price
R02865,P00091,MC-1588-0091,本・音楽,0,site_A,2025-12-03,ほぼ新品,28,34,1623
R02866,P00986,MC-6617-0986,ファッション,0,site_B,2026-02-14,ほぼ新品,170,109,10192
R02867,P01971,MC-3039-1971,スポーツ,0,site_C,2026-01-27,ほぼ新品,254,34,13821
R02868,P01164,MC-3524-1164,スポーツ,1,site_E,2025-12-03,新品,156,77,3979
R02869,P00010,MC-3474-0010,スポーツ,1,site_D,2026-02-21,新品,169,21,20678
R02870,P00091,MC-1588-0091,本・音楽,0,site_D,2025-12-07,新品,98,26,2515
R02872,P01152,MC-7592-1152,本・音楽,1,site_D,2025-11-01,新品,143,75,3483
R02873,P01519,MC-6416-1519,ファッション,0,site_B,2026-01-05,傷や汚れあり,48,36,1670
R02874,P00953,MC-1858-0953,ホビー,0,site_A,2025-10-17,ほぼ新品,94,16,12254
R02876,P00446,MC-9505-0446,ファッション,0,site_C,2026-02-08,全体的に状態が悪い,103,47,2800
R02877,P00323,MC-5599-0323,家電,0,site_D,2026-01-15,ほぼ新品,295,16,84482
R02878,P00827,MC-3373-0827,本・音楽,0,site_E,2025-11-16,ほぼ新品,132,91,492
R02879,P01416,MC-8207-1416,ホビー,2,site_A,2025-10-18,新品,157,85,15116
R02880,P00846,MC-9375-0846,スポーツ,0,site_C,2025-11-19,全体的に状態が悪い,574,59,8548
R02881,P01542,MC-5002-1542,本・音楽,1,site_A,2026-02-16,傷や汚れあり,114,122,1565
R02882,P01330,MC-7022-1330,ホビー,0,site_D,2026-01-24,ほぼ新品,297,24,12056
R02883,P00719,MC-5990-0719,ファッション,1,site_C,2026-02-22,全体的に状態が悪い,255,70,3358
R02884,P00351,MC-4875-0351,家電,0,site_C,2025-10-21,傷や汚れあり,118,22,38510
R02885,P01262,MC-9167-1262,ファッション,2,site_D,2025-12-12,全体的に状態が悪い,107,63,6062
R02886,P01360,MC-6926-1360,本・音楽,2,site_B,2026-01-16,新品,306,26,3907
R02887,P02031,MC-6627-2031,家電,2,site_C,2026-02-11,全体的に状態が悪い,221,52,29985
R02889,P01198,MC-2102-1198,家電,1,site_E,2026-01-01,新品,135,79,105090
R02890,P01505,MC-7432-1505,家電,0,site_E,2025-10-06,新品,12,29,136551
R02892,P01505,MC-7432-1505,家電,0,site_C,2025-10-05,全体的に状態が悪い,74,50,26486
R02894,P01816,MC-3474-1816,ホビー,0,site_A,2026-02-04,全体的に状態が悪い,186,69,4769
R02895,P01731,MC-9718-1731,ホビー,0,site_E,2025-11-18,傷や汚れあり,202,34,8450
R02896,P00541,MC-1199-0541,スポーツ,0,site_D,2026-02-08,新品,98,20,11758
R02897,P00953,MC-1858-0953,ホビー,0,site_C,2025-10-13,新品,134,118,18318
R02898,P00371,MC-7378-0371,ファッション,1,site_B,2025-10-17,ほぼ新品,222,98,12723
R02899,P00989,MC-5348-0989,本・音楽,2,site_E,2026-01-27,傷や汚れあり,33,48,1029
R02901,P00865,MC-1317-0865,家電,1,site_C,2025-10-06,ほぼ新品,137,107,20721
R02902,P01783,MC-1397-1783,ホビー,0,site_D,2026-01-22,傷や汚れあり,14,82,4758
R02903,P02084,MC-5080-2084,ファッション,1,site_B,2025-10-14,全体的に状態が悪い,153,64,4595
R02904,P00713,MC-4090-0713,スポーツ,0,site_A,2026-02-09,ほぼ新品,132,125,5705
R02905,P02164,MC-7551-2164,スポーツ,0,site_B,2025-10-11,傷や汚れあり,506,98,11800
R02906,P00622,MC-4367-0622,家電,0,site_E,2025-10-28,傷や汚れあり,319,56,12389
R02908,P00915,MC-3426-0915,スポーツ,0,site_B,2026-02-22,傷や汚れあり,84,119,4854
R02910,P00895,MC-8035-0895,ファッション,1,site_B,2026-02-07,新品,133,77,12149
R02911,P01056,MC-9144-1056,家電,0,site_E,2026-01-04,新品,152,92,72779
R02912,P00931,MC-3459-0931,ファッション,0,site_D,2025-12-10,ほぼ新品,61,58,5138
R02913,P01992,MC-7352-1992,ファッション,1,site_E,2025-11-26,ほぼ新品,96,99,6694
R02914,P02052,MC-8611-2052,スポーツ,0,site_C,2025-11-10,傷や汚れあり,21,103,6918
R02915,P01742,MC-8001-1742,スポーツ,0,site_C,2025-11-24,新品,87,96,13076
R02916,P00143,MC-8193-0143,本・音楽,1,site_C,2026-02-14,全体的に状態が悪い,21,90,1268
R02917,P00751,MC-8350-0751,本・音楽,1,site_B,2026-01-28,ほぼ新品,125,95,4575
R02918,P00374,MC-3761-0374,ファッション,1,site_D,2025-10-26,ほぼ新品,140,105,11526
R02919,P02156,MC-3449-2156,本・音楽,1,site_E,2025-12-07,傷や汚れあり,375,48,1552
R02920,P01406,MC-9533-1406,本・音楽,2,site_D,2025-11-17,ほぼ新品,45,110,5388
R02921,P02115,MC-2486-2115,ホビー,0,site_A,2026-02-22,傷や汚れあり,169,89,2668
R02922,P00499,MC-7113-0499,家電,1,site_D,2026-02-17,ほぼ新品,294,104,115089
R02923,P00655,MC-8683-0655,家電,0,site_B,2025-12-04,新品,363,88,92781
R02924,P00150,MC-9213-0150,スポーツ,2,site_E,2025-11-01,傷や汚れあり,146,20,11560
R02925,P00214,MC-5948-0214,ファッション,1,site_B,2026-02-24,ほぼ新品,27,28,5270
R02928,P02137,MC-4319-2137,ホビー,1,site_B,2025-11-17,全体的に状態が悪い,84,102,1098
R02929,P01059,MC-9609-1059,ホビー,1,site_D,2026-01-23,傷や汚れあり,43,28,5485
R02930,P00989,MC-5348-0989,本・音楽,2,site_B,2026-01-30,傷や汚れあり,114,72,899
R02931,P00204,MC-3185-0204,ファッション,0,site_C,2025-10-29,新品,279,82,8074
R02932,P00753,MC-9483-0753,ファッション,0,site_D,2025-12-17,ほぼ新品,127,25,9933
R02933,P00885,MC-6809-0885,スポーツ,1,site_E,2025-12-31,傷や汚れあり,113,18,18617
R02935,P00834,MC-8241-0834,スポーツ,0,site_E,2025-11-02,ほぼ新品,498,32,14911
R02936,P01861,MC-8676-1861,スポーツ,1,site_B,2026-01-30,新品,87,55,7130
R02937,P00450,MC-3070-0450,ファッション,1,site_A,2025-11-07,新品,69,92,21489
R02938,P01208,MC-2823-1208,家電,0,site_B,2025-12-22,傷や汚れあり,37,110,7640
R02939,P00084,MC-5804-0084,家電,2,site_A,2026-01-18,ほぼ新品,235,37,77549
R02940,P00462,MC-7658-0462,ファッション,0,site_E,2026-02-21,傷や汚れあり,150,106,3404
R02941,P00949,MC-1564-0949,家電,1,site_D,2025-10-15,全体的に状態が悪い,368,126,15396
R02942,P00662,MC-8550-0662,家電,0,site_A,2026-02-19,ほぼ新品,40,96,14499
R02943,P01125,MC-5844-1125,ホビー,0,site_A,2026-02-07,傷や汚れあり,130,85,429
R02944,P01820,MC-9211-1820,スポーツ,0,site_A,2025-10-15,傷や汚れあり,137,32,10869
R02945,P01424,MC-4708-1424,ホビー,0,site_B,2026-02-18,新品,212,58,11062
R02946,P02138,MC-1953-2138,ファッション,1,site_C,2025-11-08,新品,108,96,88217
R02947,P01645,MC-9592-1645,スポーツ,1,site_A,2025-10-11,ほぼ新品,158,85,24065
R02948,P01253,MC-8307-1253,ファッション,0,site_D,2025-10-27,傷や汚れあり,36,23,4760
R02949,P01162,MC-5770-1162,スポーツ,0,site_D,2026-01-31,新品,198,120,63573
R02950,P01771,MC-5022-1771,本・音楽,0,site_C,2025-10-05,新品,186,79,3056
R02951,P01992,MC-7352-1992,ファッション,1,site_A,2025-11-24,新品,148,100,10941
R02952,P00147,MC-3372-0147,スポーツ,2,site_A,2025-11-25,全体的に状態が悪い,217,64,16061
R02953,P00586,MC-1042-0586,スポーツ,0,site_D,2025-12-25,傷や汚れあり,52,52,2436
R02954,P01734,MC-3393-1734,家電,1,site_B,2026-01-11,ほぼ新品,211,15,46684
R02955,P02022,MC-8233-2022,ファッション,1,site_E,2025-10-25,ほぼ新品,256,59,13010
R02957,P00415,MC-1176-0415,家電,0,site_B,2025-12-30,全体的に状態が悪い,80,69,14718
R02958,P01664,MC-1324-1664,家電,0,site_C,2025-12-24,全体的に状態が悪い,300,68,8504
R02959,P01820,MC-9211-1820,スポーツ,0,site_B,2025-10-15,全体的に状態が悪い,318,70,8915
R02960,P00154,MC-9892-0154,家電,1,site_E,2026-01-01,全体的に状態が悪い,196,49,64034
R02962,P01249,MC-8343-1249,ファッション,1,site_A,2025-11-11,ほぼ新品,111,105,4781
R02963,P00150,MC-9213-0150,スポーツ,2,site_B,2025-11-01,全体的に状態が悪い,54,86,12714
R02964,P01042,MC-3241-1042,スポーツ,1,site_A,2026-01-15,ほぼ新品,174,47,32962
R02965,P01138,MC-3251-1138,ホビー,0,site_C,2025-12-03,傷や汚れあり,764,90,2770
R02966,P01660,MC-8934-1660,ホビー,0,site_C,2025-11-30,新品,50,82,21164
R02967,P00963,MC-1453-0963,ホビー,0,site_E,2026-01-11,ほぼ新品,108,61,6579
R02969,P01714,MC-9927-1714,スポーツ,0,site_C,2026-01-07,ほぼ新品,305,35,4588
R02970,P00263,MC-1767-0263,ファッション,2,site_E,2025-10-27,新品,178,61,37879
R02973,P01125,MC-5844-1125,ホビー,0,site_E,2026-02-09,傷や汚れあり,128,29,408
R02974,P00167,MC-2452-0167,本・音楽,0,site_E,2026-02-18,全体的に状態が悪い,134,46,1706
R02975,P00071,MC-2992-0071,家電,1,site_E,2025-10-03,全体的に状態が悪い,213,86,13851
R02976,P01124,MC-9555-1124,家電,0,site_B,2025-12-12,傷や汚れあり,83,76,8352
R02977,P00275,MC-5866-0275,家電,0,site_B,2025-11-24,ほぼ新品,110,108,15076
R02978,P00261,MC-7832-0261,ファッション,0,site_B,2025-10-30,ほぼ新品,101,66,4009
R02979,P00815,MC-2783-0815,本・音楽,1,site_E,2025-10-13,傷や汚れあり,232,101,1338
R02980,P01591,MC-1121-1591,ファッション,0,site_C,2025-11-30,ほぼ新品,158,47,4377
R02981,P00365,MC-4502-0365,ファッション,1,site_B,2026-02-22,ほぼ新品,98,82,15734
R02982,P00590,MC-4799-0590,家電,1,site_A,2025-11-24,ほぼ新品,40,71,26822
R02984,P00226,MC-8099-0226,家電,1,site_D,2025-10-31,傷や汚れあり,42,21,28512
R02985,P01250,MC-8357-1250,家電,1,site_A,2026-01-07,新品,96,94,43620
R02986,P00925,MC-9782-0925,家電,0,site_A,2025-12-03,傷や汚れあり,242,100,19930
R02987,P02124,MC-1211-2124,家電,0,site_E,2025-11-07,傷や汚れあり,345,32,42566
R02988,P01191,MC-1372-1191,本・音楽,1,site_B,2025-10-20,傷や汚れあり,103,35,1576
R02989,P00914,MC-3285-0914,スポーツ,1,site_B,2025-10-26,傷や汚れあり,114,107,7898
R02990,P00487,MC-9165-0487,スポーツ,2,site_C,2025-11-22,傷や汚れあり,139,61,18452
R02991,P01659,MC-2135-1659,家電,2,site_A,2025-12-25,傷や汚れあり,40,129,39540
R02992,P01183,MC-3958-1183,スポーツ,0,site_D,2026-01-11,新品,160,23,10041
R02993,P00699,MC-3105-0699,ホビー,0,site_E,2025-11-22,傷や汚れあり,107,22,2628
R02994,P01854,MC-5445-1854,ホビー,0,site_E,2025-11-07,全体的に状態が悪い,140,54,1660
R02995,P00537,MC-6050-0537,スポーツ,0,site_D,2026-02-07,新品,123,127,5458
R02996,P01225,MC-1127-1225,ファッション,1,site_A,2025-11-11,傷や汚れあり,244,57,3905
R02997,P00394,MC-7032-0394,家電,0,site_C,2025-10-22,傷や汚れあり,304,18,12375
R02998,P00026,MC-6383-0026,ホビー,0,site_A,2025-11-01,ほぼ新品,192,116,18257
R02999,P00553,MC-3888-0553,ホビー,2,site_C,2026-02-01,傷や汚れあり,206,37,11027
R03000,P01831,MC-4913-1831,スポーツ,0,site_D,2025-10-08,ほぼ新品,106,63,6675
R03001,P01361,MC-7074-1361,スポーツ,0,site_E,2025-11-23,傷や汚れあり,74,111,11115
R03002,P02027,MC-4395-2027,ホビー,0,site_B,2025-10-15,全体的に状態が悪い,26,89,4799
R03003,P02109,MC-2928-2109,ファッション,1,site_B,2025-12-27,全体的に状態が悪い,119,33,8042
R03004,P02049,MC-9001-2049,家電,1,site_C,2025-11-25,ほぼ新品,509,89,29855
R03005,P01866,MC-7831-1866,本・音楽,0,site_E,2025-10-12,傷や汚れあり,44,67,2823
R03006,P01479,MC-1114-1479,家電,0,site_E,2026-02-20,新品,287,123,159453
R03007,P00026,MC-6383-0026,ホビー,0,site_D,2025-11-01,傷や汚れあり,339,31,8299
R03008,P01818,MC-1240-1818,スポーツ,1,site_C,2025-11-08,新品,96,65,24466
R03009,P01374,MC-6910-1374,スポーツ,1,site_E,2026-01-13,傷や汚れあり,337,17,5864
R03010,P00575,MC-7708-0575,ファッション,1,site_C,2025-10-27,全体的に状態が悪い,182,91,9828
R03011,P00853,MC-8444-0853,ホビー,2,site_E,2025-12-09,傷や汚れあり,86,108,6142
R03012,P00059,MC-4745-0059,ファッション,1,site_B,2025-12-02,新品,182,36,11426
R03013,P01474,MC-6616-1474,スポーツ,0,site_B,2026-02-20,傷や汚れあり,256,29,3489
R03014,P01575,MC-4343-1575,スポーツ,1,site_E,2025-11-24,ほぼ新品,176,56,4813
R03018,P00197,MC-8123-0197,ホビー,1,site_A,2026-02-26,ほぼ新品,213,120,23764
R03019,P01503,MC-3953-1503,スポーツ,0,site_D,2025-10-05,ほぼ新品,279,104,31456
R03021,P00469,MC-3260-0469,家電,0,site_C,2025-10-10,傷や汚れあり,61,78,24964
R03022,P01248,MC-4067-1248,家電,0,site_C,2026-02-14,新品,20,38,28884
R03023,P00672,MC-9719-0672,ホビー,2,site_C,2025-10-24,全体的に状態が悪い,115,50,4269
R03024,P00635,MC-2876-0635,家電,2,site_D,2026-02-01,傷や汚れあり,64,50,55318
R03025,P01787,MC-3853-1787,ファッション,0,site_B,2025-12-31,傷や汚れあり,273,93,6253
R03026,P01557,MC-3756-1557,ホビー,0,site_D,2025-11-03,ほぼ新品,181,126,17375
R03027,P01953,MC-9652-1953,ファッション,0,site_E,2026-01-06,傷や汚れあり,91,84,2656
R03029,P00126,MC-8264-0126,ファッション,1,site_D,2025-11-29,新品,31,30,5299
R03030,P00830,MC-7444-0830,家電,0,site_C,2026-01-28,ほぼ新品,126,94,13660
R03031,P01638,MC-6789-1638,本・音楽,0,site_B,2025-12-24,傷や汚れあり,89,60,2237
R03032,P00486,MC-8976-0486,ファッション,0,site_D,2026-01-17,ほぼ新品,65,92,8370
R03034,P01033,MC-8419-1033,スポーツ,1,site_D,2025-12-09,傷や汚れあり,154,43,6581
R03035,P01522,MC-8606-1522,家電,0,site_C,2025-12-06,新品,154,61,108170
R03036,P00261,MC-7832-0261,ファッション,0,site_C,2025-10-26,傷や汚れあり,597,86,1978
R03038,P01250,MC-8357-1250,家電,1,site_D,2026-01-05,新品,258,106,67405
R03039,P00276,MC-2989-0276,家電,0,site_C,2025-10-06,傷や汚れあり,35,90,15205
R03040,P00913,MC-2873-0913,スポーツ,2,site_B,2025-10-28,新品,134,47,15941
R03042,P01243,MC-6132-1243,ファッション,0,site_A,2026-01-17,傷や汚れあり,120,38,4577
R03043,P00577,MC-5445-0577,ファッション,1,site_A,2025-11-25,新品,567,55,2254
R03044,P02106,MC-1608-2106,本・音楽,0,site_C,2025-10-16,ほぼ新品,30,90,1559
R03045,P00586,MC-1042-0586,スポーツ,0,site_E,2025-12-25,傷や汚れあり,27,17,1785
R03046,P01072,MC-8899-1072,ファッション,0,site_A,2025-11-26,傷や汚れあり,248,56,7103
R03047,P00900,MC-1668-0900,本・音楽,0,site_D,2026-02-28,全体的に状態が悪い,76,18,980
R03048,P00862,MC-5149-0862,ファッション,2,site_A,2026-01-26,新品,322,73,25730
R03049,P01601,MC-8081-1601,家電,0,site_C,2025-12-25,ほぼ新品,136,72,47958
R03050,P01974,MC-8519-1974,ホビー,0,site_D,2026-01-03,ほぼ新品,88,84,4542
R03051,P01710,MC-4902-1710,本・音楽,1,site_C,2025-12-07,傷や汚れあり,165,81,802
R03052,P00715,MC-7676-0715,ホビー,1,site_C,2025-10-26,傷や汚れあり,268,79,6819
R03053,P01304,MC-8055-1304,ホビー,0,site_A,2025-11-22,新品,293,113,8985
R03054,P00218,MC-6027-0218,家電,0,site_A,2025-12-04,ほぼ新品,266,70,42548
R03055,P00132,MC-6810-0132,ファッション,0,site_D,2025-12-25,新品,67,43,11399
R03056,P01595,MC-2837-1595,スポーツ,0,site_A,2026-02-27,ほぼ新品,151,102,12264
R03057,P01219,MC-7559-1219,本・音楽,0,site_E,2026-02-24,ほぼ新品,165,70,2278
R03058,P01172,MC-2853-1172,家電,1,site_C,2025-12-21,新品,32,63,84823
R03059,P01065,MC-2293-1065,ファッション,2,site_D,2025-11-17,傷や汚れあり,167,96,2895
R03060,P00063,MC-7324-0063,家電,1,site_C,2026-01-29,傷や汚れあり,134,118,22064
R03061,P01633,MC-8348-1633,家電,0,site_A,2025-10-28,傷や汚れあり,20,41,29132
R03062,P00401,MC-4014-0401,家電,1,site_E,2026-02-24,傷や汚れあり,85,37,24886
R03063,P00803,MC-7320-0803,スポーツ,1,site_C,2026-01-04,ほぼ新品,197,55,28178
R03064,P00663,MC-4949-0663,スポーツ,0,site_B,2026-01-21,ほぼ新品,117,111,3319
R03065,P01116,MC-2169-1116,本・音楽,1,site_E,2026-02-03,新品,89,103,1225
R03068,P00983,MC-4173-0983,家電,0,site_B,2026-01-13,ほぼ新品,62,106,44557
R03069,P01923,MC-7137-1923,ホビー,2,site_A,2026-01-15,新品,341,61,24499
R03072,P01093,MC-8456-1093,本・音楽,1,site_A,2026-02-12,傷や汚れあり,110,35,696
R03073,P01016,MC-5249-1016,本・音楽,1,site_A,2025-11-05,傷や汚れあり,181,82,2097
R03075,P01914,MC-3526-1914,スポーツ,1,site_A,2026-02-15,ほぼ新品,167,116,8309
R03076,P01127,MC-6317-1127,ホビー,0,site_B,2026-02-11,傷や汚れあり,50,63,1277
R03077,P00906,MC-5888-0906,ホビー,0,site_B,2026-01-28,傷や汚れあり,192,121,3174
R03078,P00764,MC-5755-0764,本・音楽,0,site_A,2025-10-16,新品,19,50,2292
R03079,P01899,MC-4756-1899,ホビー,0,site_C,2025-11-16,新品,186,115,8076
R03080,P01887,MC-2706-1887,ホビー,1,site_C,2025-11-11,傷や汚れあり,77,64,2975
R03081,P01905,MC-1357-1905,ファッション,0,site_D,2025-10-30,傷や汚れあり,268,81,2944
R03082,P01091,MC-3528-1091,本・音楽,0,site_A,2026-02-14,ほぼ新品,156,122,306
R03083,P00867,MC-2467-0867,ファッション,0,site_A,2025-10-27,新品,59,16,5560
R03084,P00100,MC-2966-0100,家電,0,site_B,2026-02-05,ほぼ新品,205,68,35902
R03085,P00876,MC-6079-0876,本・音楽,1,site_E,2026-01-02,傷や汚れあり,173,22,1053
R03086,P00361,MC-6251-0361,ファッション,0,site_C,2025-10-21,ほぼ新品,229,48,8388
R03087,P00789,MC-9510-0789,家電,0,site_B,2025-10-13,新品,298,47,126166
R03088,P02082,MC-9917-2082,スポーツ,2,site_A,2026-02-02,全体的に状態が悪い,350,32,5263
R03089,P00414,MC-6492-0414,家電,2,site_A,2025-12-01,新品,253,17,115945
R03090,P00475,MC-9151-0475,ファッション,2,site_B,2026-02-16,新品,71,102,7600
R03091,P00147,MC-3372-0147,スポーツ,2,site_B,2025-11-27,新品,219,64,57461
R03092,P01509,MC-3084-1509,本・音楽,1,site_B,2025-10-30,新品,202,30,4886
R03093,P00173,MC-8353-0173,ファッション,0,site_D,2026-01-08,傷や汚れあり,290,107,3042
R03094,P00339,MC-1033-0339,スポーツ,0,site_A,2026-01-26,全体的に状態が悪い,94,87,5353
R03095,P00554,MC-1923-0554,本・音楽,0,site_B,2026-02-12,ほぼ新品,58,24,414
R03096,P00088,MC-7814-0088,ファッション,0,site_B,2025-11-04,傷や汚れあり,374,37,4546
R03098,P01828,MC-7241-1828,家電,0,site_E,2025-12-01,新品,295,33,56139
R03099,P01580,MC-3874-1580,本・音楽,0,site_B,2025-11-26,ほぼ新品,246,42,3839
R03100,P01476,MC-4208-1476,ファッション,0,site_B,2026-02-17,傷や汚れあり,11,38,2198
R03101,P00066,MC-5212-0066,家電,0,site_D,2025-12-22,傷や汚れあり,28,39,7787
R03102,P00225,MC-5425-0225,ホビー,0,site_D,2025-11-18,新品,125,38,27455
R03103,P01980,MC-2499-1980,家電,0,site_B,2025-10-04,ほぼ新品,64,84,35357
R03105,P01585,MC-3458-1585,ホビー,1,site_C,2026-02-17,全体的に状態が悪い,288,15,2755
R03106,P01650,MC-5226-1650,本・音楽,1,site_A,2026-02-17,新品,129,125,1178
R03107,P01442,MC-7083-1442,ファッション,0,site_A,2025-10-10,全体的に状態が悪い,125,27,1439
R03109,P00763,MC-4041-0763,家電,0,site_C,2026-02-15,傷や汚れあり,114,91,19551
R03110,P00338,MC-4243-0338,ファッション,1,site_E,2025-12-16,ほぼ新品,207,36,18543
R03111,P01281,MC-1764-1281,スポーツ,1,site_D,2026-01-20,ほぼ新品,92,58,7213
R03112,P01601,MC-8081-1601,家電,0,site_D,2025-12-29,全体的に状態が悪い,204,64,19743
R03113,P01689,MC-9395-1689,家電,0,site_B,2025-11-27,全体的に状態が悪い,115,77,7034
R03114,P01402,MC-6698-1402,本・音楽,0,site_A,2026-01-19,傷や汚れあり,100,22,1027
R03115,P00496,MC-8729-0496,本・音楽,0,site_E,2025-10-11,傷や汚れあり,54,104,2195
R03116,P02103,MC-2762-2103,本・音楽,0,site_E,2025-11-07,ほぼ新品,89,121,1425
R03117,P01316,MC-3735-1316,家電,1,site_C,2025-11-26,傷や汚れあり,115,27,32060
R03119,P00703,MC-3115-0703,ファッション,1,site_C,2026-02-18,全体的に状態が悪い,193,47,2035
R03120,P01912,MC-5159-1912,スポーツ,0,site_E,2025-11-17,傷や汚れあり,55,122,3559
R03121,P01870,MC-3061-1870,家電,1,site_D,2025-11-13,傷や汚れあり,564,98,42388
R03122,P00691,MC-4923-0691,スポーツ,2,site_B,2025-11-23,ほぼ新品,484,122,42498
R03123,P02032,MC-5631-2032,ホビー,0,site_D,2026-01-09,ほぼ新品,298,62,26594
R03124,P00513,MC-9216-0513,ファッション,1,site_D,2025-10-09,全体的に状態が悪い,36,113,1369
R03125,P01101,MC-1905-1101,本・音楽,0,site_A,2025-11-06,全体的に状態が悪い,302,99,899
R03126,P00596,MC-8166-0596,ホビー,2,site_E,2025-10-24,傷や汚れあり,483,123,7755
R03127,P01599,MC-8655-1599,ファッション,1,site_C,2025-10-30,全体的に状態が悪い,73,30,4679
R03128,P01180,MC-5308-1180,本・音楽,2,site_A,2025-11-08,ほぼ新品,236,87,1506
R03129,P01652,MC-1551-1652,家電,0,site_B,2025-11-29,傷や汚れあり,240,128,11630
R03130,P00816,MC-7214-0816,スポーツ,0,site_A,2025-10-18,傷や汚れあり,199,84,12833
R03131,P02176,MC-4751-2176,ファッション,0,site_D,2026-01-04,ほぼ新品,48,73,2869
