item_id,category,brand,condition,shipping,listed_at,description_len,views,price
tr_01934,ファッション,brand_02,ほぼ新品,1,2026-03-29,508.0,27,22016
tr_01935,スポーツ,brand_07,ほぼ新品,0,2026-02-16,142.0,57,10063
tr_01936,本・音楽,brand_13,傷や汚れあり,0,2026-01-22,188.0,100,0
tr_01937,ファッション,brand_04,ほぼ新品,0,2026-04-13,595.0,152,13661
tr_01938,ファッション,brand_16,新品,1,2026-01-09,326.0,79,5633
tr_01939,スポーツ,brand_13,傷や汚れあり,1,2026-01-21,320.0,27,5992
tr_01940,ファッション,brand_16,ほぼ新品,0,2026-02-03,481.0,147,4550
tr_01941,ファッション,brand_10,ほぼ新品,0,2026-04-19,66.0,87,5075
tr_01942,ファッション,brand_16,全体的に状態が悪い,1,2026-01-16,119.0,138,5617
tr_01943,ファッション,brand_04,ほぼ新品,1,2026-04-23,424.0,51,7641
tr_01944,家電,brand_17,傷や汚れあり,0,2026-04-25,582.0,134,16355
tr_01945,スポーツ,brand_09,傷や汚れあり,1,2026-04-02,,126,10477
tr_01946,家電,brand_11,新品,1,2026-04-05,67.0,144,30117
tr_01947,家電,brand_08,傷や汚れあり,1,2026-02-26,210.0,46,15931
tr_01948,スポーツ,,傷や汚れあり,1,2026-01-29,52.0,84,5086
tr_01949,ファッション,brand_12,傷や汚れあり,0,2026-02-20,129.0,458,3384
tr_01950,家電,brand_12,新品,1,2026-04-21,327.0,18,53822
tr_01951,スポーツ,brand_18,新品,1,2026-03-30,217.0,66,17902
tr_01952,ファッション,brand_15,全体的に状態が悪い,0,2026-03-22,453.0,173,6257
tr_01953,ホビー,brand_19,全体的に状態が悪い,1,2026-03-04,301.0,89,2609
tr_01954,ファッション,brand_04,全体的に状態が悪い,1,2026-01-10,354.0,111,2229
tr_01955,本・音楽,,ほぼ新品,1,2026-02-23,261.0,97,1691
tr_01956,本・音楽,brand_00,傷や汚れあり,0,2026-03-24,553.0,42,3432
tr_01957,ホビー,brand_02,新品,1,2026-02-21,213.0,100,11033
tr_01958,本・音楽,brand_00,傷や汚れあり,1,2026-04-06,507.0,244,1899
tr_01959,ファッション,brand_02,ほぼ新品,1,2026-03-06,242.0,143,4483
tr_01960,家電,brand_14,傷や汚れあり,0,2026-04-12,226.0,59,12615
tr_01961,家電,brand_02,傷や汚れあり,1,2026-04-29,588.0,81,20885
tr_01962,本・音楽,brand_03,傷や汚れあり,0,2026-01-28,372.0,124,2109
tr_01963,本・音楽,brand_00,傷や汚れあり,1,2026-04-16,181.0,95,1395
tr_01964,ホビー,brand_13,ほぼ新品,1,2026-03-20,498.0,208,6262
tr_01965,ファッション,brand_06,全体的に状態が悪い,0,2026-02-13,211.0,53,1940
tr_01966,ファッション,,ほぼ新品,1,2026-04-03,155.0,122,4955
tr_01967,家電,brand_19,全体的に状態が悪い,0,2026-03-10,169.0,44,12237
tr_01968,ファッション,brand_16,傷や汚れあり,0,2026-02-07,362.0,95,3658
tr_01969,スポーツ,brand_03,ほぼ新品,1,2026-02-06,21.0,83,8325
tr_01970,ファッション,brand_08,傷や汚れあり,0,2026-04-11,445.0,43,6609
tr_01971,ファッション,brand_16,ほぼ新品,1,2026-03-17,,107,4186
tr_01972,ホビー,brand_03,ほぼ新品,1,2026-04-22,199.0,108,5300
tr_01973,ホビー,brand_17,ほぼ新品,0,2026-02-17,90.0,276,5755
tr_01974,ファッション,brand_06,全体的に状態が悪い,1,2026-02-23,344.0,181,1856
tr_01975,ホビー,brand_03,傷や汚れあり,0,2026-02-22,52.0,204,9970
tr_01976,ホビー,brand_11,傷や汚れあり,1,2026-02-22,250.0,16,4007
tr_01977,スポーツ,,傷や汚れあり,1,2026-02-19,257.0,257,7799
tr_01978,本・音楽,,ほぼ新品,1,2026-02-07,260.0,103,4138
tr_01979,ファッション,brand_08,傷や汚れあり,1,2026-01-05,24.0,175,4474
tr_01980,家電,brand_09,ほぼ新品,0,2026-02-25,493.0,52,27086
tr_01981,家電,brand_15,傷や汚れあり,1,2026-03-24,146.0,151,0
tr_01982,ファッション,brand_05,傷や汚れあり,1,2026-02-28,110.0,109,5864
tr_01983,ホビー,brand_14,傷や汚れあり,1,2026-04-12,314.0,34,6433
tr_01984,ホビー,brand_18,全体的に状態が悪い,0,2026-03-01,212.0,115,4938
tr_01985,スポーツ,brand_04,全体的に状態が悪い,0,2026-02-13,157.0,43,5317
tr_01986,家電,brand_05,全体的に状態が悪い,0,2026-03-15,221.0,145,11524
tr_01987,ホビー,,ほぼ新品,1,2026-02-11,315.0,247,8607
tr_01988,ホビー,brand_15,新品,1,2026-01-30,302.0,80,22027
tr_01989,ファッション,brand_05,ほぼ新品,1,2026-01-18,350.0,51,2454
tr_01990,家電,brand_09,傷や汚れあり,1,2026-02-01,342.0,9,30647
tr_01991,本・音楽,brand_06,全体的に状態が悪い,1,2026-01-20,314.0,37,1328
tr_01992,家電,brand_05,全体的に状態が悪い,1,2026-02-22,389.0,129,6601
tr_01993,ホビー,brand_18,傷や汚れあり,1,2026-02-22,249.0,85,0
tr_01994,家電,brand_04,傷や汚れあり,1,2026-04-16,404.0,289,10897
tr_01995,ホビー,brand_09,傷や汚れあり,1,2026-03-11,393.0,238,5985
tr_01996,本・音楽,,傷や汚れあり,1,2026-01-31,255.0,91,1773
tr_01997,ホビー,brand_07,傷や汚れあり,1,2026-01-17,483.0,98,7965
tr_01998,スポーツ,brand_11,傷や汚れあり,1,2026-03-10,570.0,-1,9317
tr_01999,ファッション,brand_13,傷や汚れあり,1,2026-03-13,590.0,205,9272
tr_02000,ホビー,brand_15,傷や汚れあり,1,2026-04-20,372.0,378,9321
tr_02001,ファッション,brand_05,全体的に状態が悪い,0,2026-02-13,194.0,71,3323
tr_02002,ホビー,brand_02,ほぼ新品,1,2026-04-24,216.0,58,0
tr_02003,本・音楽,brand_04,傷や汚れあり,1,2026-01-22,98.0,86,1997
tr_02004,スポーツ,brand_12,傷や汚れあり,1,2026-01-31,67.0,41,5074
tr_02005,スポーツ,brand_00,新品,0,2026-02-22,460.0,34,15439
tr_02006,本・音楽,,傷や汚れあり,0,2026-02-24,558.0,34,1798
tr_02007,ホビー,brand_06,ほぼ新品,1,2026-01-10,464.0,37,11848
tr_02008,ホビー,brand_09,傷や汚れあり,1,2026-02-28,271.0,60,5325
tr_02009,ホビー,brand_16,新品,1,2026-01-11,73.0,104,12517
tr_02010,家電,brand_05,全体的に状態が悪い,1,2026-04-26,47.0,37,18331
tr_02011,ファッション,brand_18,傷や汚れあり,0,2026-01-04,277.0,135,3862
tr_02012,ホビー,brand_08,傷や汚れあり,1,2026-03-20,318.0,42,5292
tr_02013,本・音楽,,傷や汚れあり,0,2026-02-12,243.0,58,3453
tr_02014,ファッション,brand_16,全体的に状態が悪い,0,2026-04-25,262.0,56,966
tr_02015,スポーツ,brand_04,ほぼ新品,1,2026-02-18,113.0,150,7404
tr_02016,家電,brand_02,全体的に状態が悪い,0,2026-03-29,429.0,83,11993
tr_02017,ホビー,brand_19,全体的に状態が悪い,1,2026-04-10,,30,6056
tr_02018,ファッション,brand_04,ほぼ新品,1,2026-04-21,549.0,79,4222
tr_02019,家電,brand_14,ほぼ新品,0,2026-01-19,188.0,180,30011
tr_02020,家電,brand_06,ほぼ新品,1,2026-02-14,570.0,154,17531
tr_02021,家電,brand_19,新品,1,2026-01-02,559.0,152,17062
tr_02022,ホビー,brand_07,傷や汚れあり,1,2026-03-05,561.0,120,7509
tr_02023,ホビー,brand_17,全体的に状態が悪い,1,2026-04-09,429.0,55,4820
tr_02024,ファッション,brand_09,ほぼ新品,0,2026-04-05,246.0,23,8659
tr_02025,ホビー,brand_06,ほぼ新品,0,2026-02-23,593.0,70,12145
tr_02026,ファッション,brand_19,傷や汚れあり,1,2026-04-19,359.0,221,4178
tr_02027,ホビー,brand_09,ほぼ新品,0,2026-03-18,145.0,121,5613
tr_02028,家電,brand_02,新品,1,2026-01-05,166.0,17,44650
tr_02029,本・音楽,brand_04,新品,0,2026-01-06,390.0,376,1707
tr_02030,ファッション,brand_14,傷や汚れあり,1,2026-04-30,536.0,228,3897
tr_02031,ホビー,brand_07,傷や汚れあり,1,2026-04-12,231.0,338,7205
tr_02032,ファッション,brand_15,傷や汚れあり,0,2026-03-23,95.0,31,4524
tr_02033,スポーツ,brand_00,ほぼ新品,0,2026-04-07,463.0,156,6464
tr_02034,スポーツ,brand_00,ほぼ新品,1,2026-03-02,326.0,29,9239
tr_02035,ファッション,brand_03,新品,0,2026-03-27,592.0,48,8833
tr_02036,家電,brand_12,傷や汚れあり,1,2026-03-27,195.0,77,11788
tr_02037,本・音楽,brand_14,傷や汚れあり,1,2026-04-04,379.0,60,2446
tr_02038,スポーツ,,全体的に状態が悪い,1,2026-01-13,102.0,55,6364
tr_02039,ファッション,brand_16,新品,0,2026-03-09,467.0,105,6566
tr_02040,本・音楽,brand_13,傷や汚れあり,0,2026-04-09,117.0,92,868
tr_02041,スポーツ,brand_07,全体的に状態が悪い,0,2026-02-12,528.0,66,14440
tr_02042,スポーツ,brand_12,傷や汚れあり,1,2026-03-05,484.0,213,5665
tr_02043,スポーツ,brand_12,傷や汚れあり,0,2026-02-05,21.0,103,3665
tr_02044,ファッション,brand_03,新品,0,2026-02-04,208.0,61,7093
tr_02045,家電,brand_02,ほぼ新品,0,2026-02-28,526.0,41,21071
tr_02046,ホビー,brand_09,新品,0,2026-03-11,260.0,144,7125
tr_02047,ホビー,brand_10,全体的に状態が悪い,0,2026-02-19,330.0,285,3546
tr_02048,ファッション,brand_08,全体的に状態が悪い,0,2026-01-09,376.0,140,2309
tr_02049,ホビー,brand_04,全体的に状態が悪い,1,2026-03-03,82.0,130,6639
tr_02050,ファッション,brand_06,新品,0,2026-02-14,408.0,137,6901
tr_02051,スポーツ,brand_10,ほぼ新品,0,2026-03-20,488.0,142,10713
tr_02052,ファッション,brand_02,新品,0,2026-04-02,245.0,96,3259
tr_02053,ファッション,brand_17,傷や汚れあり,1,2026-04-28,170.0,37,1895
tr_02054,本・音楽,brand_18,ほぼ新品,0,2026-04-29,50.0,4,1114
tr_02055,本・音楽,,傷や汚れあり,0,2026-02-21,126.0,11,1193
tr_02056,本・音楽,brand_15,傷や汚れあり,0,2026-02-02,428.0,113,850
tr_02057,スポーツ,brand_14,傷や汚れあり,1,2026-03-14,454.0,47,10214
tr_02058,ホビー,brand_15,傷や汚れあり,0,2026-03-22,273.0,68,6263
tr_02059,ホビー,brand_19,ほぼ新品,1,2026-04-08,424.0,199,6648
tr_02060,ホビー,brand_15,ほぼ新品,0,2026-02-12,486.0,71,18012
tr_02061,ホビー,brand_02,ほぼ新品,1,2026-01-03,464.0,22,10545
tr_02062,本・音楽,brand_12,傷や汚れあり,0,2026-04-21,154.0,94,1447
tr_02063,スポーツ,brand_01,傷や汚れあり,1,2026-02-11,596.0,14,4738
tr_02064,ファッション,brand_08,新品,1,2026-01-07,,73,8161
tr_02065,スポーツ,brand_05,全体的に状態が悪い,0,2026-03-20,40.0,96,4023
tr_02066,本・音楽,,傷や汚れあり,1,2026-04-28,521.0,182,909
tr_02067,家電,brand_13,全体的に状態が悪い,1,2026-03-10,173.0,256,10522
tr_02068,家電,brand_14,ほぼ新品,1,2026-02-14,396.0,94,23976
tr_02069,スポーツ,brand_17,傷や汚れあり,1,2026-01-02,462.0,27,7121
tr_02070,ホビー,brand_18,傷や汚れあり,1,2026-04-11,209.0,290,3411
tr_02071,家電,brand_10,全体的に状態が悪い,0,2026-03-11,305.0,40,21901
tr_02072,家電,brand_02,ほぼ新品,1,2026-04-15,293.0,168,26411
tr_02073,ホビー,brand_14,全体的に状態が悪い,1,2026-03-18,132.0,131,3857
tr_02074,ホビー,brand_19,傷や汚れあり,0,2026-01-11,24.0,219,7396
tr_02075,家電,brand_14,ほぼ新品,0,2026-03-10,130.0,99,7361
tr_02076,ホビー,brand_08,傷や汚れあり,0,2026-01-19,341.0,135,10182
tr_02077,スポーツ,brand_06,新品,1,2026-02-18,458.0,140,15921
tr_02078,家電,brand_04,全体的に状態が悪い,0,2026-01-20,35.0,223,10147
tr_02079,家電,brand_12,新品,1,2026-03-27,353.0,68,44881
tr_02080,スポーツ,brand_13,ほぼ新品,1,2026-03-03,96.0,81,11493
tr_02081,家電,brand_15,ほぼ新品,1,2026-02-18,318.0,33,23574
tr_02082,家電,brand_10,全体的に状態が悪い,0,2026-04-08,66.0,137,6896
tr_02083,ホビー,brand_08,ほぼ新品,1,2026-02-21,446.0,79,5767
tr_02084,家電,brand_04,全体的に状態が悪い,1,2026-04-05,287.0,101,13147
tr_02085,スポーツ,brand_19,傷や汚れあり,1,2026-01-19,414.0,123,9617
tr_02086,スポーツ,brand_09,新品,1,2026-03-01,246.0,123,10432
tr_02087,ホビー,brand_11,ほぼ新品,0,2026-01-24,423.0,84,15676
tr_02088,本・音楽,brand_09,傷や汚れあり,1,2026-02-26,383.0,77,3316
tr_02089,ファッション,brand_10,傷や汚れあり,1,2026-01-02,464.0,232,6772
tr_02090,本・音楽,brand_17,新品,1,2026-04-07,128.0,7,5868
tr_02091,ホビー,brand_01,ほぼ新品,1,2026-03-10,415.0,14,9638
tr_02092,ファッション,brand_17,ほぼ新品,1,2026-02-21,155.0,109,8080
tr_02093,スポーツ,brand_12,新品,1,2026-03-28,96.0,24,17281
tr_02094,ファッション,brand_06,傷や汚れあり,0,2026-02-05,546.0,127,5365
tr_02095,ホビー,brand_11,ほぼ新品,0,2026-03-08,379.0,16,10985
tr_02096,本・音楽,,ほぼ新品,1,2026-04-04,573.0,350,2211
tr_02097,スポーツ,brand_11,新品,1,2026-01-07,247.0,43,27233
tr_02098,本・音楽,,新品,1,2026-02-15,504.0,136,3323
tr_02099,ホビー,brand_11,全体的に状態が悪い,0,2026-03-31,64.0,200,5004
tr_02100,スポーツ,brand_14,ほぼ新品,1,2026-02-25,386.0,50,9837
tr_02101,ファッション,brand_10,傷や汚れあり,1,2026-03-02,,41,3934
tr_02102,ファッション,brand_03,傷や汚れあり,1,2026-01-14,371.0,30,3085
tr_02103,家電,brand_08,ほぼ新品,1,2026-01-15,112.0,75,19649
tr_02104,家電,brand_04,傷や汚れあり,1,2026-02-08,365.0,27,28374
tr_02105,ファッション,brand_07,新品,1,2026-02-18,261.0,20,8023
tr_02106,ホビー,brand_16,ほぼ新品,1,2026-01-10,115.0,231,4539
tr_02107,ホビー,brand_10,新品,0,2026-04-29,204.0,96,16234
tr_02108,家電,brand_03,全体的に状態が悪い,1,2026-04-18,169.0,42,8776
tr_02109,スポーツ,brand_12,ほぼ新品,0,2026-03-01,310.0,46,5180
tr_02110,本・音楽,brand_16,ほぼ新品,1,2026-03-31,492.0,120,2750
tr_02111,スポーツ,brand_05,傷や汚れあり,0,2026-03-22,367.0,121,5617
tr_02112,ファッション,,傷や汚れあり,0,2026-02-20,79.0,35,1943
tr_02113,家電,brand_02,ほぼ新品,0,2026-02-22,476.0,82,17336
tr_02114,本・音楽,,傷や汚れあり,1,2026-01-30,451.0,164,1547
tr_02115,スポーツ,brand_04,傷や汚れあり,0,2026-03-21,148.0,109,5642
tr_02116,家電,brand_08,傷や汚れあり,1,2026-03-23,399.0,147,28155
tr_02117,スポーツ,brand_16,新品,1,2026-02-05,527.0,155,12047
tr_02118,ホビー,brand_03,傷や汚れあり,0,2026-02-02,457.0,19,9766
tr_02119,ファッション,brand_18,ほぼ新品,0,2026-01-25,576.0,113,10532
tr_02120,ファッション,brand_01,傷や汚れあり,0,2026-04-16,467.0,47,3503
tr_02121,ファッション,brand_08,全体的に状態が悪い,0,2026-03-15,543.0,176,3243
tr_02122,スポーツ,,傷や汚れあり,1,2026-04-17,,37,6502
tr_02123,ファッション,brand_19,傷や汚れあり,1,2026-03-13,327.0,23,3798
tr_02124,ファッション,brand_05,ほぼ新品,0,2026-01-30,520.0,-1,4362
tr_02125,家電,brand_17,ほぼ新品,1,2026-04-28,365.0,64,33024
tr_02126,ファッション,brand_12,傷や汚れあり,0,2026-03-13,179.0,135,5363
tr_02127,家電,brand_03,傷や汚れあり,0,2026-04-07,414.0,203,13701
tr_02128,ホビー,brand_19,新品,0,2026-03-06,385.0,99,15401
tr_02129,本・音楽,brand_08,傷や汚れあり,1,2026-03-10,217.0,49,1904
tr_02130,本・音楽,brand_17,傷や汚れあり,1,2026-04-21,230.0,191,810
tr_02131,本・音楽,,ほぼ新品,0,2026-04-08,393.0,13,1207
tr_02132,ファッション,brand_01,傷や汚れあり,1,2026-02-27,168.0,37,7586
tr_02133,本・音楽,,全体的に状態が悪い,0,2026-02-24,464.0,33,885
tr_02134,本・音楽,brand_00,新品,1,2026-02-11,356.0,137,3231
tr_02135,ファッション,brand_15,新品,0,2026-01-03,374.0,92,7020
tr_02136,ファッション,brand_17,ほぼ新品,1,2026-04-21,552.0,-1,10578
tr_02137,ファッション,brand_07,傷や汚れあり,0,2026-02-22,362.0,118,4370
tr_02138,ファッション,brand_07,傷や汚れあり,0,2026-03-25,284.0,232,5240
tr_02139,ファッション,brand_19,全体的に状態が悪い,0,2026-01-15,20.0,21,3948
tr_02140,スポーツ,brand_12,ほぼ新品,1,2026-02-08,440.0,29,9974
tr_02141,ファッション,brand_15,全体的に状態が悪い,0,2026-01-17,515.0,117,3812
tr_02142,ファッション,brand_03,全体的に状態が悪い,0,2026-04-26,265.0,41,2422
tr_02143,スポーツ,brand_03,傷や汚れあり,0,2026-04-25,224.0,71,9729
tr_02144,スポーツ,brand_18,全体的に状態が悪い,0,2026-01-07,418.0,41,3389
tr_02145,家電,brand_18,ほぼ新品,1,2026-01-07,114.0,20,16875
tr_02146,ファッション,brand_12,全体的に状態が悪い,1,2026-01-27,26.0,59,1962
tr_02147,ホビー,brand_18,新品,1,2026-02-03,314.0,116,12355
tr_02148,ファッション,brand_19,新品,1,2026-03-08,43.0,175,4195
tr_02149,ファッション,brand_02,傷や汚れあり,0,2026-02-08,200.0,81,2247
tr_02150,スポーツ,brand_05,傷や汚れあり,0,2026-04-27,488.0,229,7980
tr_02151,家電,brand_12,傷や汚れあり,1,2026-02-04,209.0,37,24388
tr_02152,家電,brand_18,傷や汚れあり,0,2026-01-08,61.0,87,20339
tr_02153,ファッション,brand_00,傷や汚れあり,1,2026-03-13,375.0,402,3088
tr_02154,本・音楽,brand_19,傷や汚れあり,0,2026-01-05,587.0,36,1084
tr_02155,ファッション,brand_14,傷や汚れあり,1,2026-04-16,216.0,245,3542
tr_02156,ホビー,brand_05,傷や汚れあり,0,2026-03-05,411.0,72,5618
tr_02157,ファッション,brand_11,傷や汚れあり,0,2026-04-27,325.0,61,1467
tr_02158,家電,brand_14,ほぼ新品,0,2026-02-07,495.0,97,25411
tr_02159,本・音楽,,全体的に状態が悪い,0,2026-02-10,387.0,183,1981
tr_02160,家電,brand_02,新品,1,2026-01-17,387.0,135,11057
tr_02161,ファッション,brand_14,ほぼ新品,0,2026-01-01,209.0,55,3349
tr_02162,ホビー,brand_01,傷や汚れあり,1,2026-03-06,194.0,87,13635
tr_02163,家電,brand_04,新品,0,2026-02-21,225.0,70,19801
tr_02164,ファッション,brand_00,新品,1,2026-04-12,260.0,53,11118
tr_02165,ホビー,brand_01,全体的に状態が悪い,0,2026-01-01,310.0,32,4028
tr_02166,スポーツ,brand_14,全体的に状態が悪い,0,2026-04-26,436.0,51,5954
tr_02167,ファッション,brand_12,ほぼ新品,0,2026-02-05,94.0,82,5592
tr_02168,本・音楽,brand_06,ほぼ新品,0,2026-02-18,88.0,107,980
tr_02169,本・音楽,,全体的に状態が悪い,1,2026-01-29,595.0,36,1112
tr_02170,スポーツ,brand_09,傷や汚れあり,1,2026-02-23,366.0,21,16409
tr_02171,ファッション,brand_04,全体的に状態が悪い,0,2026-03-22,357.0,65,2771
tr_02172,本・音楽,,傷や汚れあり,0,2026-02-21,105.0,85,1040
tr_02173,ファッション,brand_08,傷や汚れあり,0,2026-02-14,406.0,50,6913
tr_02174,ファッション,brand_08,傷や汚れあり,0,2026-01-10,,49,2609
tr_02175,ファッション,brand_03,ほぼ新品,1,2026-03-24,28.0,73,5182
tr_02176,ファッション,brand_00,新品,1,2026-02-27,475.0,43,10730
tr_02177,ファッション,brand_04,傷や汚れあり,0,2026-01-13,492.0,130,1829
tr_02178,スポーツ,brand_08,ほぼ新品,0,2026-02-19,26.0,53,4200
tr_02179,家電,brand_01,ほぼ新品,0,2026-02-06,475.0,145,0
tr_02180,家電,brand_18,傷や汚れあり,0,2026-01-17,464.0,30,31485
tr_02181,スポーツ,brand_19,全体的に状態が悪い,1,2026-02-05,418.0,72,19139
tr_02182,ホビー,brand_12,傷や汚れあり,1,2026-03-15,355.0,78,12469
tr_02183,ホビー,brand_15,傷や汚れあり,0,2026-02-22,192.0,291,9979
tr_02184,家電,brand_04,傷や汚れあり,1,2026-01-26,467.0,160,7258
tr_02185,スポーツ,brand_02,傷や汚れあり,0,2026-01-20,86.0,96,3095
tr_02186,家電,brand_19,ほぼ新品,1,2026-01-13,134.0,49,32575
tr_02187,ホビー,brand_10,新品,1,2026-03-28,390.0,35,17505
tr_02188,ファッション,brand_03,傷や汚れあり,0,2026-03-30,462.0,136,2397
tr_02189,本・音楽,,傷や汚れあり,1,2026-03-06,289.0,127,1198
tr_02190,スポーツ,brand_14,傷や汚れあり,0,2026-04-08,,159,6181
tr_02191,ホビー,,ほぼ新品,0,2026-01-02,106.0,183,5667
tr_02192,ホビー,brand_00,ほぼ新品,0,2026-02-11,98.0,70,6905
tr_02193,ファッション,brand_10,ほぼ新品,0,2026-01-12,223.0,111,8642
tr_02194,家電,brand_06,ほぼ新品,1,2026-04-08,450.0,79,19980
tr_02195,ホビー,brand_10,ほぼ新品,1,2026-04-29,439.0,108,10035
tr_02196,家電,brand_01,傷や汚れあり,1,2026-03-29,255.0,42,28410
tr_02197,家電,brand_03,傷や汚れあり,1,2026-04-26,437.0,109,9488
tr_02198,家電,brand_18,新品,0,2026-02-02,579.0,84,29726
tr_02199,スポーツ,brand_08,ほぼ新品,1,2026-04-05,186.0,118,6842
tr_02200,ファッション,brand_00,ほぼ新品,1,2026-04-09,,38,6198
tr_02201,ファッション,brand_11,傷や汚れあり,1,2026-01-06,83.0,48,3437
tr_02202,家電,brand_09,ほぼ新品,1,2026-04-20,23.0,119,15266
tr_02203,家電,brand_08,ほぼ新品,1,2026-03-28,265.0,212,20531
tr_02204,ホビー,brand_06,ほぼ新品,1,2026-03-21,449.0,85,8969
tr_02205,スポーツ,brand_10,傷や汚れあり,1,2026-01-20,85.0,87,10571
