listing_id,title,description,price,category
L03686,古着 本体のみ 状態良好,状態良好な状態でお譲りします。お値段は¥15100になります。厚底ですので気になる方はご検討ください。,15100,ファッション
L00567,★即日発送★喫煙者なし 訳あり品 傷あり,"&nbsp;傷ありな状態でお譲りします。お値段は１７,３００円になります。即決ですので気になる方はご検討ください。</b>",17300,スポーツ
L03314,TV スピーカー 難あり,<b>洗濯機です。難あり。9500yen。節電。</b>,9500,家電
L00677,喫煙者なし ベビーカー 難あり,おもちゃです。難あり。1900yen。美品。,1900,ベビー・キッズ
L00285,◆匿名配送◆ヴィﾝﾃｰｼﾞ ｼｭｰｽﾞ 傷あり,傷ありな状態でお譲りします。お値段は34100 円になります。動作確認済ですので気になる方はご検討ください。,34100,ファッション
L02315,4K ｲﾔﾎﾝ 状態良好,&nbsp;電子レンジです。状態良好。¥5900。静音。</b>,5900,家電
L02236,!!値下げしました!!リモコン付 エアコン ほぼ新品,ほぼ新品な状態でお譲りします。お値段は38300yenになります。リモコン付ですので気になる方はご検討ください。,38300,家電
L04969,!!値下げしました!!リモコン付 イヤホン 美品,スピーカーです。美品。37900yen。TV。,37900,家電
L03855,ＴＶ   中古品   美品,美品な状態でお譲りします。お値段は１８６００ 円になります。インバーターですので気になる方はご検討ください。,18600,家電
L02660,!!値下げしました!!値下げ交渉可 ブーツ 美品,美品な状態でお譲りします。お値段は22100yenになります。メンズですので気になる方はご検討ください。,22100,ファッション
L04597,《まとめ買い歓迎》節電 ドライヤー 美品,<br>スピーカーです。美品。¥2800。インバーター。&amp;,2800,家電
L01727,TV 電子ﾚﾝｼﾞ 傷あり,"<br>冷蔵庫です。傷あり。26,100円。リモコン付。&amp;",26100,家電
L02759,【最終値下げ】取説付   詰め合わせ   状態良好,状態良好な状態でお譲りします。お値段は¥32000になります。未開封ですので気になる方はご検討ください。,32000,ホビー
L02504,帯付き 参考書 ｕｓｅｄ,<br>ｕｓｅｄな状態でお譲りします。お値段は¥７８００になります。全巻ですので気になる方はご検討ください。</b>,7800,本・音楽
L03614,帯付き 中古品 ほぼ新品,"<b>ほぼ新品な状態でお譲りします。お値段は38,300円になります。全巻ですので気になる方はご検討ください。<br>",38300,本・音楽
L04099,箱あり 単行本 傷あり💯✨💯,&nbsp;スピーカーです。傷あり。¥４００。初版。</b>,400,本・音楽
L01815,取説付 ジャケット 状態良好,スニーカーです。状態良好。¥28500。厚底。,28500,ファッション
L00319,《まとめ買い歓迎》4K エアコン 傷あり,<br>傷ありな状態でお譲りします。お値段は20600yenになります。ペットなしですので気になる方はご検討ください。&amp;,20600,家電
L04436,《まとめ買い歓迎》箱あり 訳あり品 used,"usedな状態でお譲りします。お値段は28,300円になります。即決ですので気になる方はご検討ください。",28300,スポーツ
L00452,※返品不可取説付 ｼｬﾂ 美品,ジャケットです。美品。８１００ｙｅｎ。古着。,8100,ファッション
L00925,硬式 詰め合わせ 美品,美品な状態でお譲りします。お値段は¥21900になります。箱ありですので気になる方はご検討ください。,21900,スポーツ
L04700,!!値下げしました!!喫煙者なし   一式   状態良好,状態良好な状態でお譲りします。お値段は¥13900になります。取説付ですので気になる方はご検討ください。,13900,家電
L02769,【送料無料】美品 ﾍﾞﾋﾞｰｶｰ ほぼ新品,"哺乳瓶です。ほぼ新品。25,700円。動作確認済。",25700,ベビー・キッズ
L00251,《まとめ買い歓迎》厚底   一式   used⭐💯🔥,usedな状態でお譲りします。お値段は23500yenになります。古着ですので気になる方はご検討ください。,23500,ファッション
L04870,箱あり レコード 難あり,"写真集です。難あり。9,900円。サイン入り。",9900,本・音楽
L03983,※返品不可限定版 フィギュア 難あり🔥,"<b>ラジコンです。難あり。22,500円。1/144。<br>",22500,ホビー
L04896,初回特典 トレカ ほぼ新品,&nbsp;パズルです。ほぼ新品。400yen。自宅保管。</b>,400,ホビー
L00139,即決 本体のみ 美品,美品な状態でお譲りします。お値段は11200 円になります。初版ですので気になる方はご検討ください。,11200,本・音楽
L03461,動作確認済 デニム 難あり,"&nbsp;難ありな状態でお譲りします。お値段は5,000円になります。軽量ですので気になる方はご検討ください。<br>",5000,ファッション
L01838,★即日発送★喫煙者なし 冷蔵庫 傷あり✨,<br>炊飯器です。傷あり。３３６００ 円。即決。&amp;,33600,家電
L03603,《まとめ買い歓迎》対象年齢3歳   ベビーカー   ほぼ新品,"<br>ほぼ新品な状態でお譲りします。お値段は14,200円になります。軽量ですので気になる方はご検討ください。<br>",14200,ベビー・キッズ
L00928,硬式 ｾｯﾄ 状態良好,&nbsp;状態良好な状態でお譲りします。お値段は33100yenになります。取説付ですので気になる方はご検討ください。&amp;,33100,スポーツ
L02818,★即日発送★部活 ウェア ほぼ新品,自転車です。ほぼ新品。31200 円。27cm。,31200,スポーツ
L02615,!!値下げしました!!厚底 付属品あり 難あり💯💯,&nbsp;難ありな状態でお譲りします。お値段は36700yenになります。レディースですので気になる方はご検討ください。<br>,36700,ファッション
L03630,省エネ エアコン 美品,"&nbsp;美品な状態でお譲りします。お値段は２３,５００円になります。ＴＶですので気になる方はご検討ください。&amp;",23500,家電
L02014,即決 デニム 状態良好,"&nbsp;状態良好な状態でお譲りします。お値段は３０,３００円になります。ヴィンテージですので気になる方はご検討ください。&amp;",30300,ファッション
L04342,【送料無料】取説付 中古品 難あり⭐✨⭐,<br>難ありな状態でお譲りします。お値段は17800yenになります。メンズですので気になる方はご検討ください。</b>,17800,ファッション
L01302,【最終値下げ】箱あり シューズ used⭐🎁,ワンピースです。used。¥1400。メンズ。,1400,ファッション
L00168,!!値下げしました!!ﾒﾝｽﾞ ｺｰﾄ 傷あり,"コートです。傷あり。10,900円。厚底。",10900,ファッション
L04394,部活 ヨガマット 難あり⭐🔥,"シューズです。難あり。17,300円。トレーニング。",17300,スポーツ
L02040,!!値下げしました!!TV 冷蔵庫 難あり,洗濯機です。難あり。¥14700。4K。,14700,家電
L02764,軽量   中古品   ほぼ新品,&nbsp;ほぼ新品な状態でお譲りします。お値段は１９３００ 円になります。インバーターですので気になる方はご検討ください。<br>,19300,家電
L00894,自宅保管 中古品 used,"<b>usedな状態でお譲りします。お値段は1,700円になります。美品ですので気になる方はご検討ください。<br>",1700,ホビー
L02587,◆匿名配送◆硬式 ランニングシューズ 美品,<b>スパイクです。美品。16700 円。即決。<br>,16700,スポーツ
L03994,値下げ交渉可 シューズ 難あり,ウェアです。難あり。¥７０００。屋外用。,7000,スポーツ
L02841,《まとめ買い歓迎》ｲﾝﾊﾞｰﾀｰ   付属品あり   used,usedな状態でお譲りします。お値段は¥5000になります。取説付ですので気になる方はご検討ください。,5000,家電
L03171,ｻｲﾝ入り 文庫本 ほぼ新品,文庫本です。ほぼ新品。21800yen。初版。,21800,本・音楽
L02635,【最終値下げ】ヴィンテージ   シャツ   ほぼ新品,<br>コートです。ほぼ新品。32600 円。レディース。</b>,32600,ファッション
